Total_carbon_emissions,CSR_board_size,Indirect_carbon_emissions,Disclosure_scores,Controversy_level,Disclosure_of_R&D,Renewal_energy,Environmental_scores,Climate_change_policy,Waste_management,Planning_zero_carbon,Issue_green_bonds,Direct_carbon_emissions,MSCI_ESG_index,CSR_commitee,Water_treatment,Scope3_carbon_emissions,Biodiversity,Net_zero_targets,Govt_collaboration,ESG_funds,GHG_sales,Recycling,SDG_targets,Dow_jones_sustainability_index,Energy_conservation,Risk_score
34608.6,6,201.69,49.12,2,0,0,36.67,1,1,0,0,34406.9,0,1,0,22131.7,0,1,0,154,1166.03,0,3,1,1,30.1
675.99,4,0.0,39.32,0,1,0,14.74,1,1,0,0,367.48,0,1,1,17744.4,1,0,0,110,40.43,0,3,1,1,0.0
383.39,5,44.86,52.01,1,0,0,45.61,0,1,0,0,338.53,3,1,1,0.0,0,0,0,804,51.12,0,3,1,1,18.45
33.077,6,3147.0,46.65,3,0,0,27.21,0,1,0,0,29930.0,0,1,1,0.0,1,1,1,56,1838.32,0,3,1,1,34.79
170.71,3,153.0,50.45,3,1,0,32.89,0,1,0,0,17.71,3,1,1,429.81,1,1,0,1237,1.72,1,3,1,1,17.54
185.95,5,33.13,54.72,2,1,0,51.13,1,1,0,0,151.82,0,1,1,37.53,0,1,0,86,15.46,1,3,1,1,19.29
0.0,0,0.0,33.28,3,0,0,1.24,0,1,0,0,0.0,3,0,0,0.0,0,0,1,380,57.44,0,3,1,1,32.9
27.03,4,20.34,48.74,1,0,0,16.82,1,1,0,0,6.69,0,1,1,33.49,0,0,0,160,1.71,0,3,1,1,20.03
14977.0,0,754.0,67.17,2,0,1,57.41,1,1,0,0,14223.0,3,0,1,21008.0,1,0,0,932,295.07,1,3,0,1,19.5
733.52,3,166.34,40.28,1,0,0,32.2,0,1,0,0,567.18,0,1,0,0.0,0,0,0,126,28.3,1,3,1,1,13.37
0.0,3,0.0,49.76,2,0,0,20.18,1,1,0,0,23000.0,3,1,1,0.0,1,1,0,680,462.79,0,3,1,1,30.05
0.0,0,0.0,39.15,0,0,0,14.38,0,0,0,0,0.0,3,0,0,0.0,0,0,0,56,14.5,1,3,1,0,0.0
4365.63,5,4006.87,57.57,3,1,1,35.03,1,1,0,1,358.75,3,1,1,16954.2,0,1,0,1111,37.49,0,3,1,1,18.48
13.45,0,7.81,41.57,2,0,0,18.45,0,1,0,0,5.64,3,0,0,0.0,0,0,0,1101,9.35,0,3,1,1,23.07
233.25,6,160.42,52.71,2,1,1,32.26,1,1,0,0,72.82,3,1,1,7585.1,1,1,0,1019,6.59,1,3,1,1,12.89
0.0,3,0.0,25.73,0,0,0,14.38,0,0,0,0,0.0,0,1,0,0.0,0,0,0,20,0.0,0,3,1,0,0.0
64.5,5,52.77,50.18,3,1,1,32.04,1,1,0,0,11.73,3,1,1,521.87,0,1,1,1522,3.32,0,3,1,1,16.07
105772.0,2,249.07,55.62,2,1,0,44.37,1,0,1,0,105523.0,3,1,0,0.0,0,1,0,164,9652.77,0,3,1,1,34.82
16.15,0,15.01,50.37,1,0,0,33.22,0,1,0,0,1.15,0,0,1,7.01,0,1,1,286,2.38,0,3,1,1,24.86
1.23,0,0.43,34.52,1,0,0,7.85,1,1,0,1,0.8,3,1,1,6.92,1,0,1,502,0.64,0,3,1,1,21.95
115.65,10,80.96,57.05,1,1,0,39.02,1,1,0,0,34.69,3,1,1,17629.6,0,1,0,913,9.52,1,3,1,1,14.6
2066.0,4,1645.0,59.1,3,0,0,42.07,1,1,0,0,421.0,3,1,1,37899.0,1,1,0,654,14.81,1,3,1,1,18.29
18120.0,3,12020.0,46.63,4,1,1,22.53,1,1,0,0,6100.0,3,1,1,0.0,0,1,0,621,88.86,1,3,1,1,24.63
1865.38,0,1010.31,52.91,2,0,0,32.35,1,1,0,0,855.07,3,0,1,0.0,1,1,0,1164,20.81,1,3,1,1,14.88
15863.0,0,238.34,69.51,2,0,1,58.59,1,1,0,0,15624.6,3,0,1,3211.66,1,0,0,1054,1176.95,0,3,1,1,16.73
0.0,0,0.0,32.12,2,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,369,5.65,0,1,1,0,29.2
22177.0,0,110.0,64.96,1,1,0,65.75,1,1,0,0,22067.0,3,0,1,32937.0,1,1,1,301,3031.28,0,3,1,1,27.52
863.32,4,771.33,63.94,5,0,1,42.1,1,1,0,0,91.99,3,1,1,3610.45,0,0,0,530,10.72,0,3,1,1,32.84
0.0,0,0.0,40.49,0,0,0,15.61,0,1,0,0,0.0,0,0,0,0.0,0,0,0,117,4.89,0,3,1,1,22.15
1020.99,0,970.43,60.6,1,1,0,46.66,1,1,0,0,50.56,3,0,0,35.33,0,0,0,717,56.87,1,3,1,1,11.43
384.48,0,0.0,43.44,1,0,0,20.18,0,1,0,0,0.0,3,0,1,0.0,0,0,0,574,27.32,0,2,1,1,23.25
8159.97,0,2319.37,61.87,1,0,0,53.79,1,1,0,0,6200.6,3,0,1,0.0,1,0,1,663,645.43,1,3,1,1,20.68
1110.0,4,700.0,65.98,2,1,0,63.67,1,1,0,0,410.0,3,1,1,0.0,1,0,0,786,107.36,0,3,1,1,17.56
684.41,0,502.31,57.43,2,1,0,42.62,1,1,0,0,182.1,3,0,1,67600.0,0,1,1,576,32.71,1,3,1,1,15.8
12650.0,5,1470.0,65.76,2,0,0,50.5,1,1,0,0,11180.0,3,1,1,0.0,1,1,0,674,1320.91,0,3,0,1,23.5
92.34,0,75.65,43.31,2,0,0,14.07,1,1,0,0,16.69,0,0,0,0.0,0,0,0,222,15.15,1,3,1,1,11.63
59.97,7,6.85,34.5,0,0,0,5.26,0,1,0,0,53.12,0,1,1,0.0,0,0,1,92,4.66,0,1,1,1,0.0
44663.6,6,607.64,70.23,2,0,1,57.9,1,1,1,1,44055.9,3,1,1,7122.92,1,1,1,373,3524.73,0,3,1,1,23.7
127.83,3,44.1,65.24,2,0,1,74.18,1,1,0,0,83.73,0,1,1,824.79,0,1,0,159,15.14,1,3,1,1,16.89
2014.71,0,206.0,49.3,3,0,0,37.84,1,1,0,0,1808.7,0,0,1,777.94,0,1,0,135,132.85,1,3,1,1,25.74
163.89,0,140.34,57.12,2,1,1,46.12,1,1,0,0,23.54,3,0,1,36159.7,0,1,1,608,27.13,1,3,1,1,20.55
2070.79,0,1956.07,53.48,2,1,0,25.07,1,1,0,0,114.72,3,0,1,0.0,0,1,1,566,277.02,1,3,1,1,20.21
80.14,5,0.0,44.32,2,1,0,24.83,0,1,0,0,0.0,3,1,1,0.0,1,0,0,569,7.66,0,3,1,1,27.3
299.55,5,217.51,49.62,1,0,0,35.73,0,1,0,0,82.04,3,1,1,0.0,0,0,0,1118,45.23,0,3,1,1,18.47
5280.0,5,1680.0,63.78,3,0,1,54.55,1,1,0,0,3600.0,3,1,1,9279.3,1,1,1,844,152.22,1,3,1,1,33.61
980.0,7,480.0,78.76,3,1,0,74.78,1,1,0,0,500.0,3,1,1,11222.1,1,0,1,968,27.64,1,3,1,1,24.98
578.0,6,313.0,63.48,3,1,1,38.27,1,1,0,0,265.0,3,1,1,0.0,0,0,1,1124,14.65,0,3,1,1,27.84
42.64,0,5.81,48.4,0,0,0,29.66,1,1,0,0,36.83,0,0,1,2.2,1,0,1,90,7.03,0,3,1,1,0.0
0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,82,33.28,0,3,1,0,0.0
0.0,0,0.0,40.34,4,0,0,15.61,0,1,0,0,0.0,3,0,0,0.0,0,1,0,706,3.12,0,3,1,1,18.94
61.02,0,51.18,69.11,1,1,1,65.09,1,1,0,0,9.84,3,0,0,438.24,0,0,0,1448,4.78,0,3,1,1,12.46
0.0,4,0.0,48.22,2,1,0,22.77,1,1,0,0,78.93,3,1,0,0.0,1,0,0,577,31.95,0,3,1,1,12.97
47.32,0,44.99,68.63,1,1,1,60.01,0,1,0,0,2.34,3,0,1,5554.65,0,0,0,1003,3.12,1,3,1,1,20.09
112.34,5,0.0,41.62,2,1,0,18.54,1,1,1,0,0.0,0,1,1,5734.29,0,1,0,169,6.55,0,3,1,1,26.19
43215.0,4,254.0,71.03,2,0,0,73.03,1,1,0,1,42961.0,3,1,1,7269.2,1,1,1,325,5309.13,0,3,1,1,34.15
12.26,4,10.17,46.12,2,0,0,27.12,1,1,0,0,2.09,3,1,0,338.66,0,1,1,776,0.67,0,3,1,1,17.3
0.0,4,0.0,39.5,2,0,1,15.8,1,0,0,0,0.0,0,1,0,0.0,0,0,1,315,16.5,0,3,1,1,20.45
24183.9,5,9159.24,70.77,1,0,0,57.2,1,1,0,0,15024.6,3,1,1,8400.0,1,0,1,661,2789.28,1,1,1,1,10.81
0.0,0,0.0,0.0,3,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,1,52,60.66,0,3,1,0,29.74
23900.0,6,5400.0,79.86,3,0,0,77.26,1,1,0,0,18500.0,3,1,1,40700.0,1,1,1,254,2112.6,0,3,1,1,24.78
11.27,0,4.37,45.99,0,0,0,53.76,0,1,0,0,6.9,0,0,1,0.0,0,0,1,68,0.0,0,3,1,1,0.0
0.0,4,0.0,40.42,1,0,0,15.04,1,0,0,1,0.0,3,1,0,0.0,0,0,0,380,4.74,0,3,1,0,21.71
98.67,4,77.82,56.17,2,0,0,29.39,1,1,0,0,20.85,3,1,1,494.67,0,0,1,848,2.29,0,3,1,1,19.22
0.0,0,0.0,34.51,2,0,0,1.75,0,1,0,0,0.0,3,0,1,0.0,0,1,0,757,19.16,0,3,1,1,22.23
5903.79,0,38.69,58.69,4,0,1,51.43,1,1,1,1,950.11,3,0,1,5865.1,1,1,1,1490,30.27,1,3,1,1,24.14
0.0,0,0.0,27.78,2,0,0,0.0,0,0,1,0,0.0,0,0,0,0.0,0,0,1,116,17.41,0,3,1,0,22.37
284.01,6,144.14,67.35,2,1,1,68.35,1,1,0,0,139.87,3,1,1,5532.01,1,0,1,270,16.46,0,3,1,1,23.99
14890.0,3,5270.0,51.55,3,1,1,23.62,1,1,1,0,9620.0,3,1,1,45760.0,1,1,1,1314,144.93,1,3,1,1,30.28
26025.3,7,58.11,57.09,2,1,1,44.0,1,1,0,0,25967.2,3,1,1,13769.7,1,1,0,272,5213.11,0,3,1,1,29.44
20089.0,5,258.0,62.73,2,1,1,64.09,1,1,0,0,19831.0,0,1,1,9674.0,0,1,1,194,1145.27,0,3,1,1,29.1
49680.6,7,409.23,64.87,2,0,1,54.61,1,1,0,0,49271.4,3,1,1,40440.5,1,1,0,339,3977.78,0,1,1,1,25.81
109.64,6,90.02,62.39,2,1,1,46.36,1,1,1,0,19.62,3,1,1,5.51,0,1,1,1091,2.65,1,3,1,1,18.38
0.0,0,0.0,31.56,1,0,0,0.33,0,0,0,0,0.0,3,0,0,0.0,0,0,0,331,4.35,0,3,1,0,29.09
77.26,4,71.11,44.76,2,1,0,20.05,1,0,0,1,6.16,3,1,0,430.6,0,1,1,663,2.04,0,3,0,1,25.32
627.71,0,30.74,55.83,0,0,0,40.38,1,0,0,0,596.97,3,0,1,3581.97,1,0,0,1086,114.63,0,3,1,1,10.94
11.94,4,10.3,42.61,2,0,0,10.66,1,1,0,0,1.64,3,1,0,0.0,0,0,0,839,1.4,0,3,1,1,22.61
107.65,3,74.29,63.26,3,1,1,46.87,1,0,0,0,33.36,3,1,0,25.78,0,0,0,751,0.67,0,3,1,0,12.32
277.49,4,138.53,64.96,3,0,0,53.31,0,1,0,0,138.96,3,1,1,2763.75,0,1,0,1224,13.1,1,3,1,1,22.04
337.76,3,306.48,55.79,2,0,0,56.09,1,1,0,0,31.28,3,1,1,0.0,0,0,0,526,41.96,1,3,1,1,21.58
140.62,2,0.0,53.72,0,0,1,39.17,1,0,0,1,0.0,3,1,1,1.59,0,1,0,828,56.84,1,3,1,1,23.78
0.0,0,0.0,32.59,0,0,0,0.48,0,1,0,0,0.0,0,0,0,0.0,0,0,0,76,53.91,0,3,1,0,0.0
103.43,4,91.14,53.14,2,0,1,37.0,1,1,0,0,12.3,3,1,1,947.2,0,0,0,1067,0.73,0,3,1,1,11.48
937.63,0,890.19,54.36,3,1,1,48.05,1,1,0,1,47.44,3,0,1,22547.0,1,1,1,1383,3.6,1,3,1,1,16.41
175.5,3,126.6,60.62,1,1,1,38.33,1,1,0,0,48.9,3,1,1,8.4,0,0,1,1221,9.96,1,3,1,1,11.56
386.36,5,56.41,45.84,2,1,0,34.76,0,1,0,0,329.94,3,1,1,4311.06,1,0,0,325,36.94,1,3,1,1,26.47
16200.0,5,2700.0,55.91,3,1,0,42.46,1,1,0,0,13500.0,3,1,1,37800.0,1,0,1,610,221.02,0,3,1,1,36.4
0.0,5,0.0,34.65,1,0,0,1.24,0,1,0,0,0.0,3,1,1,0.0,0,0,0,390,34.37,0,3,1,1,9.94
47.19,0,47.16,35.48,2,0,0,5.68,1,0,0,0,0.03,3,0,0,37.06,0,0,0,646,8.16,0,3,1,1,21.75
0.0,0,0.0,34.21,0,0,0,1.75,0,1,0,0,0.0,0,0,1,0.0,0,0,0,116,11.28,0,3,1,1,0.0
17.56,0,16.43,50.4,3,0,0,29.39,1,1,0,0,1.13,3,0,1,340.52,0,0,0,546,1.94,0,3,1,1,24.59
6680.01,4,5635.26,71.55,3,1,1,60.5,1,1,0,0,1044.75,3,1,1,4513.31,0,1,1,829,45.5,1,3,1,1,22.07
381.64,5,283.67,54.87,3,1,0,46.27,1,1,0,0,97.97,0,1,1,0.0,1,1,0,179,56.23,0,3,1,1,16.95
0.0,0,0.0,45.36,1,0,0,15.95,1,1,0,0,0.0,3,0,0,0.0,0,1,0,1050,8.94,0,3,1,1,13.97
0.0,3,0.0,37.91,2,0,0,15.22,0,0,0,0,0.0,0,1,1,0.0,0,0,0,112,10.06,0,3,1,0,13.0
0.0,0,0.0,46.15,2,0,0,27.39,0,1,0,0,0.0,3,0,0,0.0,0,0,0,659,18.55,1,3,1,1,11.34
61.88,0,35.92,40.93,1,0,0,21.41,1,1,0,0,25.97,3,0,1,0.0,0,0,0,482,9.52,1,3,1,1,19.14
402.0,5,210.0,57.91,1,0,0,38.33,1,1,0,0,192.0,3,1,1,2874.11,1,0,0,557,51.42,1,3,1,1,15.35
4958.12,3,37.77,51.74,2,1,0,41.53,1,1,0,0,4920.35,0,1,1,14.49,1,0,1,109,1085.79,0,3,1,1,20.08
36.46,5,31.04,44.32,1,0,0,24.19,1,1,0,0,5.42,0,1,1,34.94,0,0,0,140,3.08,0,3,1,1,10.2
748.27,5,315.95,66.39,1,0,0,54.52,1,1,0,0,432.32,3,1,1,2349.27,1,1,1,686,36.72,0,3,1,1,21.13
1220.16,0,779.65,73.21,2,1,1,72.46,1,1,0,0,440.51,3,0,1,10004.6,0,1,0,874,111.04,1,3,1,1,10.81
711.03,7,657.64,70.79,3,1,1,65.87,1,1,1,0,53.39,3,1,1,3291.4,1,1,1,955,8.27,0,3,1,1,27.15
113.89,4,107.97,64.99,3,0,0,54.15,1,1,0,1,5.92,3,1,1,2.26,0,0,1,920,6.99,0,3,1,1,21.48
251.18,0,224.56,47.78,2,0,0,38.45,1,1,0,0,26.63,3,0,1,759.36,1,0,0,451,27.38,1,3,1,1,15.74
721.0,0,409.0,69.45,3,0,0,62.52,1,1,0,0,312.0,3,0,1,3882.0,1,1,0,810,66.6,1,3,1,1,23.74
0.0,0,0.0,43.57,0,0,0,16.46,0,1,0,0,0.0,0,0,1,0.0,0,0,0,74,14.79,0,0,1,1,0.0
433.45,5,316.73,59.94,3,0,1,44.04,1,1,0,0,116.72,3,1,1,2251.22,0,1,1,917,29.06,1,3,1,1,26.74
0.0,6,0.0,40.4,0,1,0,17.31,0,1,0,0,0.0,3,1,1,0.0,0,1,0,79,24.17,1,3,1,1,0.0
0.0,0,0.0,30.98,1,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,0,250.68,0,3,1,0,16.02
2402.71,0,2137.29,64.76,1,1,0,66.11,1,1,0,0,265.43,0,0,1,8693.44,1,1,0,86,176.8,1,3,1,1,17.2
0.0,5,0.0,58.13,2,1,1,45.97,1,1,0,0,253.88,3,1,1,22895.0,0,1,1,954,12.08,1,3,1,1,14.26
246.64,0,210.41,42.07,0,0,0,12.59,0,1,0,0,36.24,0,0,1,2430.73,0,0,0,93,45.81,0,3,1,1,0.0
94.51,0,36.95,64.76,3,1,1,54.12,1,1,0,0,57.55,3,0,1,348.91,0,1,1,1041,10.45,1,3,1,1,21.05
0.0,0,0.0,38.3,2,0,0,14.71,0,0,0,0,0.0,0,0,0,0.0,0,0,0,134,41.87,0,1,1,0,30.23
22.64,6,19.36,47.72,2,1,1,23.35,1,1,0,0,3.28,3,1,0,354.4,0,0,1,977,1.48,0,3,1,1,20.57
8.23,0,7.59,24.41,2,0,0,6.34,0,1,0,0,0.65,3,0,1,3.73,0,0,0,489,0.78,0,3,1,1,25.7
0.0,3,4.96,41.22,1,0,0,21.9,0,1,0,0,0.0,3,1,1,240.46,0,1,0,680,1.6,0,3,1,1,18.77
1360.0,0,800.0,52.96,4,0,0,41.53,1,1,0,0,560.0,3,0,1,158092.0,1,1,1,246,25.86,1,3,1,1,34.68
0.0,0,0.0,39.9,0,0,0,17.64,1,1,0,0,0.0,0,0,1,0.0,1,0,0,145,56.97,1,3,1,1,0.0
44.37,0,41.99,43.96,3,0,0,26.73,0,1,0,0,2.37,3,0,1,108.83,1,1,0,957,0.15,1,3,1,1,22.33
15.14,0,15.11,43.82,2,1,0,19.87,0,1,0,0,0.03,3,0,0,81.26,0,1,1,370,3.09,0,3,1,1,16.49
342.52,5,284.92,53.32,2,1,0,30.78,1,1,0,0,57.6,3,1,1,12000.0,1,1,0,676,69.32,1,2,1,1,13.44
53.73,4,17.82,61.82,2,0,1,52.94,1,1,1,0,35.91,3,1,1,0.0,0,1,0,758,5.18,1,3,1,1,26.33
0.0,4,0.0,36.78,0,0,0,0.0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,136,7.03,0,3,1,0,21.71
278.04,0,112.7,53.61,2,0,1,36.03,1,1,0,0,165.34,3,0,1,11.89,1,1,1,1166,7.49,1,3,1,1,22.83
0.0,4,0.0,45.64,3,0,0,16.79,1,1,0,0,0.0,3,1,1,0.0,0,0,0,786,12.65,0,3,1,1,22.41
0.0,0,0.0,35.21,1,1,0,2.08,0,1,0,0,0.0,0,0,1,0.0,0,0,0,169,8.98,0,3,1,1,31.6
192.72,0,167.93,46.69,2,0,0,35.73,1,1,0,0,24.79,3,0,1,78.8,0,0,0,495,21.53,0,3,1,1,16.22
33.63,0,31.58,55.25,1,0,0,41.5,1,0,0,0,2.05,3,0,0,0.0,0,0,0,749,1.65,0,3,1,1,20.17
0.0,0,0.0,31.92,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,65,16.16,0,1,1,0,16.76
722.2,0,252.29,64.89,2,0,0,59.77,1,1,0,0,469.91,3,0,1,4110.38,1,0,0,700,96.58,1,3,1,1,22.56
0.0,0,0.0,32.69,0,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,0,0,74,31.99,0,1,1,0,0.0
156.17,4,146.67,52.33,4,0,1,37.21,1,1,0,0,9.5,3,1,1,390.98,1,0,1,663,4.75,0,3,1,1,22.62
443.0,3,290.0,59.04,3,1,1,33.52,1,1,0,0,153.0,3,1,1,11.0,0,0,1,763,4.19,1,3,1,1,12.28
0.0,0,0.0,35.81,1,0,0,5.53,0,1,0,0,0.0,3,0,1,0.0,0,1,0,545,6.28,0,1,1,1,11.97
391.75,4,197.98,54.36,2,1,0,44.61,1,1,0,0,193.77,3,1,1,0.0,0,1,1,695,25.29,0,3,1,1,16.83
0.0,0,0.0,31.48,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,311,6.61,0,1,1,0,13.09
0.0,4,0.0,34.22,2,0,0,2.42,0,1,0,0,0.0,0,1,1,0.0,0,0,0,72,60.47,0,1,1,1,29.76
1521.0,4,827.0,57.93,4,1,1,35.28,1,1,0,0,694.0,3,1,1,0.0,0,0,0,877,36.74,1,3,1,1,34.18
83.02,0,22.64,60.53,1,1,1,28.03,1,1,1,0,60.38,3,0,1,361250.0,0,0,0,934,3.63,0,3,1,1,6.99
0.0,10,0.0,36.46,0,0,0,4.14,1,1,0,0,0.0,3,1,1,0.0,0,1,0,577,6.16,1,3,1,1,9.14
3646.97,4,1371.08,57.66,2,0,0,57.78,1,1,0,0,2275.9,3,1,1,0.0,0,0,0,484,564.08,1,3,1,1,29.27
153.24,1,140.66,36.97,2,0,0,4.32,1,1,0,0,12.58,3,1,0,0.0,0,0,1,852,1.32,0,3,1,0,20.83
5281.64,4,44.37,58.42,2,0,0,56.48,1,1,0,0,5237.27,3,1,1,26661.3,1,1,0,345,1023.72,0,3,1,1,25.56
133.88,6,127.4,48.34,2,0,0,29.81,0,1,0,0,6.48,0,1,0,682.26,0,0,1,595,26.69,0,3,1,1,21.38
0.0,0,0.0,32.19,2,0,0,0.76,0,0,0,0,0.0,3,0,0,0.0,0,0,0,868,7.53,0,3,1,1,24.01
1474.55,5,1076.97,37.25,2,0,0,6.43,0,0,0,0,397.58,3,1,0,1014.67,0,1,0,627,32.66,0,3,1,1,26.53
6343.88,5,192.87,54.57,2,0,0,14.29,0,1,0,0,6151.02,3,1,1,0.0,1,0,0,614,699.28,0,3,1,0,23.67
57000.0,4,1000.0,62.09,3,0,0,44.13,1,1,0,0,56000.0,3,1,1,588000.0,1,1,1,535,446.51,0,3,1,1,37.61
0.0,0,0.0,31.71,1,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,268,7.57,0,1,1,0,28.44
244.16,0,125.87,53.82,2,1,0,25.37,1,1,0,0,118.3,3,0,1,0.0,0,0,0,599,39.82,1,3,1,1,24.19
0.0,0,0.0,41.94,0,0,0,16.46,0,1,0,0,0.0,0,0,1,0.0,0,0,0,43,34.2,0,1,0,1,0.0
129.33,4,116.42,59.7,2,1,1,39.02,1,1,0,0,12.81,3,1,1,7.77,0,1,1,930,1.39,0,3,1,1,14.4
24.41,5,11.61,37.84,1,0,0,12.08,0,1,0,0,12.8,3,1,1,0.0,0,0,0,509,3.04,0,3,1,1,25.62
506.32,0,103.29,50.06,2,0,0,35.85,0,0,0,0,403.03,3,0,1,0.0,0,1,0,634,70.83,0,3,1,1,18.81
647.19,0,607.97,64.64,2,1,1,65.57,1,1,0,0,39.22,3,0,1,24867.5,1,1,1,1391,14.59,1,3,1,1,12.07
526.46,5,505.22,61.78,4,0,1,42.95,1,1,0,1,21.24,3,1,1,21.83,1,1,1,904,7.49,0,3,1,1,27.1
41.25,0,31.39,42.67,2,0,0,13.35,1,0,0,0,10.21,3,0,0,13.75,0,0,0,686,6.68,0,6,1,0,22.33
260.0,3,185.0,56.94,2,0,1,42.86,0,1,0,0,75.0,3,1,1,370.0,1,0,0,808,45.62,1,3,1,1,21.08
11527.7,3,593.66,61.75,2,0,1,60.01,1,1,1,0,10934.0,3,1,1,18676.7,1,1,0,347,1964.23,0,3,1,1,21.29
1596.17,4,802.71,60.98,3,1,0,59.14,1,1,1,0,793.46,3,1,1,50420.2,1,1,1,1121,45.57,1,3,1,1,22.56
155.57,5,148.14,46.08,2,0,0,26.25,1,1,0,0,7.44,3,1,1,124.24,0,1,1,779,6.9,0,3,1,1,14.38
577.68,5,386.54,79.58,3,1,1,72.4,1,1,0,1,191.14,3,1,1,41712.1,1,1,1,1152,38.46,1,3,1,1,22.12
2290.65,3,1743.56,51.3,2,0,0,33.04,0,1,0,0,547.08,3,1,0,0.0,0,1,0,950,20.96,0,3,1,1,24.76
2626.55,0,1523.93,59.84,0,1,1,58.32,1,1,0,0,1102.62,0,0,1,0.0,0,0,0,113,451.71,0,1,1,1,0.0
191.05,0,131.13,58.27,0,0,0,44.91,1,1,0,0,59.93,0,0,1,36.58,1,0,1,99,23.51,1,3,1,1,14.76
0.0,0,0.0,40.23,0,0,0,16.79,1,1,0,0,0.0,0,0,1,0.0,0,0,0,66,42.67,0,1,1,1,0.0
864.51,5,440.34,58.17,2,1,0,52.31,1,1,0,0,424.18,3,1,1,13331.5,1,0,0,648,80.53,1,3,1,1,32.76
16150.0,7,667.66,63.81,2,0,0,52.7,1,1,0,0,15482.4,3,1,1,162700.0,1,1,1,590,483.41,0,3,1,1,34.9
3620.0,5,920.0,50.64,3,0,1,34.22,1,1,0,0,2700.0,3,1,1,29500.0,1,0,1,721,335.88,0,3,1,1,23.09
374.86,0,52.33,42.5,2,0,0,23.86,1,1,0,0,322.53,3,0,1,0.0,1,0,0,491,50.85,0,2,1,1,25.79
0.0,0,0.0,33.53,0,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,0,0,7,16.3,0,4,1,1,0.0
0.0,3,0.0,43.92,2,1,1,23.23,0,1,0,0,0.0,3,1,1,0.0,0,0,0,570,176.3,0,3,1,1,19.42
980.0,5,520.0,63.33,3,1,0,57.23,1,1,0,0,460.0,3,1,1,6400.0,1,1,1,501,76.95,1,3,1,1,40.01
2663.03,0,0.0,41.5,3,0,0,23.32,1,1,0,0,0.0,3,0,1,0.0,1,0,0,813,17.5,1,1,1,1,24.19
73.1,0,42.11,49.61,2,0,0,29.33,1,0,1,0,30.99,0,0,1,35.21,0,0,0,92,13.58,0,3,1,1,32.7
77.8,0,63.82,51.59,0,0,0,30.78,1,1,0,0,13.98,3,0,1,0.0,1,1,0,860,13.16,0,3,1,1,13.2
1424.62,5,810.7,51.08,1,1,1,50.98,0,1,0,0,613.92,3,1,1,14298.1,0,0,0,414,139.1,1,3,1,1,9.81
4000.33,6,185.22,61.03,3,1,0,63.18,1,1,0,0,3815.11,3,1,1,2559.85,1,0,0,823,385.68,0,3,1,1,20.09
699.05,7,440.62,59.43,2,1,1,52.01,1,1,0,0,258.44,3,1,1,757353.0,0,1,1,982,35.98,1,3,1,1,19.36
0.0,5,0.0,61.74,3,1,0,45.7,0,1,0,0,165.38,3,1,1,10743.2,0,1,0,959,4.69,1,3,1,1,22.86
0.0,0,0.0,32.24,2,0,0,0.42,0,0,0,0,0.0,3,0,0,0.0,0,0,0,576,2.47,0,3,1,1,22.06
545.8,3,403.2,56.34,0,1,1,61.76,1,1,0,0,142.8,0,1,1,0.0,1,0,0,134,71.96,1,3,1,1,0.0
312.86,4,196.09,45.4,2,0,0,30.05,0,1,0,0,116.77,3,1,1,0.0,0,0,0,1184,15.29,1,3,1,1,11.73
774.2,3,0.0,46.78,2,0,0,17.12,1,1,0,0,0.0,3,1,1,0.0,0,0,0,530,127.53,0,1,1,1,28.06
290.01,3,229.25,50.86,2,0,1,37.27,0,1,0,0,60.75,3,1,1,1316.32,1,0,0,706,26.89,0,3,1,1,22.72
8663.94,0,798.53,42.12,0,0,0,37.84,0,0,0,0,7865.41,0,0,0,0.0,1,1,0,17,1507.64,0,3,1,0,0.0
766.0,0,433.0,53.4,2,1,0,30.96,1,1,0,0,333.0,3,0,1,0.0,0,0,1,1137,56.76,0,3,1,1,16.64
5090.0,3,690.0,50.12,0,0,0,35.4,1,1,0,0,4400.0,0,1,0,38000.0,0,0,0,73,649.75,0,3,1,1,0.0
469.4,0,411.4,53.82,2,0,1,36.15,1,1,0,0,58.0,3,0,1,15342.9,0,0,1,583,4.72,1,3,1,1,16.22
257.23,0,229.96,52.69,2,0,0,37.15,0,1,0,0,27.27,0,0,1,0.0,0,0,0,139,22.64,1,3,1,1,16.2
40.17,3,38.49,38.77,2,0,0,12.84,0,1,0,0,1.68,3,1,1,0.0,1,0,0,768,3.63,0,3,1,1,22.57
0.0,0,0.0,32.07,1,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,1,0,544,20.94,0,3,1,0,17.24
